CANONICAL_SMILES
O=C(c1ccc(Cl)cc1-n1nccn1)N1CCOC[C@H]1Cc1cc(-n2nccn2)ccc1Cl
COc1cccc(-c2nccc(NCc3cccnc3)n2)c1
COc1ccc(CN2C(=O)CN(C3CCCCCC3)C(=O)C2c2ccc(OC)c(OC)c2)cc1
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1
CC(C)C(=O)N1CCC(c2ccc(C(=O)N=C(N)N)cc2C(F)(F)F)CC1
CCOC(=O)CCn1c(O)c2c(c1O)[C@H]1[C@H](O)[C@H](O)C/C(=N/NC(=O)OCc3ccc(OC)cc3)[C@H]1CC2
Cc1ccc(-n2nccn2)c(C(=O)N2[C@H](Cc3cccc(-n4nccn4)c3)COC[C@@H]2C)c1
CCOc1cc(/C=N/NC(=O)c2cccc([N+](=O)[O-])c2)ccc1OS(=O)(=O)c1ccccc1
Cc1ccc(-c2csc(Cc3nc(-c4cc5ccccc5oc4=O)cs3)n2)cc1
Cc1noc(C)c1C(=O)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1
CC(C)NC(=O)C1C[C@H]1[C@@H](NC(=O)OCc1ccccc1)c1ccccc1
CCN1CCC(Nc2ccc3c(c2)=C(C(c2cc(F)cc(F)c2)c2nc4ccccc4[nH]2)C(=O)N=3)CC1
CCN1CCCC1CNC(=O)C1c2cc(OC)c(OC)cc2C(=O)N(C)C1c1cccnc1
COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2CO/N=C\C[C@@H]2C=C[C@H](OC(C)=O)[C@H](COC(C)=O)O2)cc1
CCOc1ccc(OCc2ccc(C(=O)NCc3cccnc3)o2)cc1
CC(C)CCN(C[C@@H](Cc1ccccc1)NC(=O)OCc1cncs1)C[C@@H](Cc1ccccc1)NC(=O)OCc1nccs1
COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)Nc2nccs2)cc1
CC(=O)Nc1cc(-c2ccc(OC[C@@H](N)CC(C)C)c(OC(F)(F)F)c2)ccn1
Nc1cc(=O)[nH]c(=O)n1CC1CC1
COc1c2c(cc3occ(-c4ccc5c(c4)OCO5)c(=O)c13)OC(C)(C)C=C2
CCOC(=O)C1=C(C)OC(=N)C(C#N)C12C(=O)N(C)c1ccccc12
CC(=O)c1cc2c(cc1NC(=O)c1c(-c3ccccc3)noc1C)OCO2
NC(C(=O)N1CCN(c2ccc3[nH]ncc3c2)CC1)c1cccc(Cl)c1
CN(Cc1cncs1)C(=O)NC(CO)C(=O)N[C@H](CC[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1
O=C(NC[C@@H]1[C@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]12)c1ccc(Cl)cc1
FC(F)(F)c1ccccc1-c1nccc(NCc2cccs2)n1
CNC[C@H](O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
COc1cc2c(cc1O)CC[n+]1cc3c(OC)c(OC)ccc3cc1-2
Cc1ccc(O)c(N=Nc2ccccc2)n1
Nc1ncnc2c1ncn2C1CCCC1
COc1ccc(CNc2ncnc3ccc(-c4cccc(C#N)c4)cc23)c(OC)c1
Cc1ccc(CSC2=Nc3ccccc3S(=O)(=O)C2)cc1
CNC(=O)c1cccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)c1
O=C(c1cnccn1)N1CCC2(CC1)CCN(c1ncccn1)CC2
O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1cccs1
O=C(Cc1ccc(-n2c(=O)[nH]c3ccccc3c2=O)cc1)N1CCN(c2cccc(Cl)c2)CC1
Cn1cc(F)cc(CNc2ncc(Cc3c[nH]c4ncc(Cl)cc34)cn2)c1=O
CC(=O)c1c(C)[nH]c(C(=O)COc2ccc(C#N)cc2)c1C
Cc1cccc(C(CC(=O)N2CCCC2)c2ccccc2)c1O
Cc1sc(NC(=O)C2CCCCC2)c(C#N)c1-c1ccccc1
S=C(NCCC(c1ccccc1)c1ccccc1)Nc1ccc(Cl)cc1
COc1ccc(CNc2ccc(Cc3c[nH]c4ncc(F)cc34)c(F)n2)cn1
c1ccc2c(c1)CN[C@@H](CN(CCCCNCc1ccncc1)[C@H]1CCCc3cccnc31)C2
Cc1cccc(C)c1CNc1cc(-n2cccn2)cn2c(C)c(C)nc12
c1csc(CNc2ccnc(-c3ccc4c(c3)OCO4)n2)c1
COc1cc(-c2ccnc(NC(C)=O)c2)ccc1OC[C@@H](N)CC(C)C
Cc1ccc(-n2c(C)cc(C(=O)CSc3n[nH]c(N)n3)c2C)cc1
c1ccc2c(Nc3ccncc3)nc(-c3ccc4c(c3)OCO4)nc2c1
Fc1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
COCC(=O)N[C@@H](Cc1cccc(-c2ccccn2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21
COc1cc(CC(=NC(=O)c2ccccc2)C(=O)Nc2ccccc2)c([N+](=O)[O-])cc1OC
Cc1cnc(CNc2ncncc2-c2ccccc2CN(C)C)cn1
Fc1ccc2c(c1)C(c1ccncc1)=NN=C(c1ccc(Cl)cc1)N2
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)N5CCN(CCCCO)CC5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1
COC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)NCc1ccc(N(C)C)cc1
COC(=O)C/C=C/C(C)C(OCc1cccc(Br)c1)C(C)C(OC)C1CCCCC1
O=C1O/C(=C\Br)CCC1c1cccc2ccccc12
Cc1ccc2c(c1)N(CC(=O)NC1CCCc3ccccc31)C(=O)CO2
Cc1nc2c(NCc3ccc(F)cc3Cl)cc(-n3cncn3)cn2c1C
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(I)=C/C(C)C(=O)NCc2ccc(C)o2)cc1
CCC/C=C(\CCC)C(NS(=O)(=O)c1cccc2cccnc12)c1ccc(C(=O)OC)cc1
CCN1CCC[C@@H](OC(=O)C(c2ccccc2)c2ccccc2)C1
O=C(NCCc1ccc(Cl)cc1)C1CCN(S(=O)(=O)N2CCC3(CC2)OCCO3)CC1
O=C(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)Nc1ccc2c(c1)OCO2
N#Cc1ccc(CN2CC[C@@]3(CCCN(S(=O)(=O)c4ccccc4)C3)C2)cc1
Cc1ccc(C)c(CN2C(=O)C3CCCN3c3ccc(C#N)cc32)c1
COc1ccc(Cl)cc1NC(=O)Cn1c(O)csc1=O
COc1c(O)ccc2c1CN1CCc3cc4c(cc3[C@@H]1C2)OCO4
Cc1noc(C)c1C(=O)N1CCC[C@@]2(CCN(c3cccc(-c4ccccc4)c3)C2)C1
O=C(CSc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)n1C1CCCCCC1)NCc1ccccc1
CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1
Clc1ccccc1-c1nccc(NCc2ccccc2)n1
COc1cccc(N(C(=O)Cn2nnc(-c3ccc(C)cc3)n2)C(C(=O)NC(C)(C)C)c2c[nH]c3ccccc23)c1
O=S(=O)(Nc1ccc(Cc2ccncc2)cc1)c1ccc(Cl)c(Cl)c1
COc1c2occc2c(OC)c2c(=O)cc(C)oc12
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4c[nH]c5ccc(O)cc45)c3C[C@H]2CN1C(=O)c1ccccc1
CN(C)C(C)(C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1
CC(=O)Oc1c(S(=O)(=O)c2ccc(C)cc2)c(C)nn1C(C)(C)C
O=C(N[C@H]1CC[C@@H](C(O)CC2c3ccccc3-c3cncn32)CC1)c1ccccc1
COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(OC(F)(F)F)c3)[C@H]2O)cc(F)c1N)C(F)(F)F
CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccc(F)cc3)NC(=O)OCc3cncs3)cc2o1
Cc1nc(NCc2ccccc2)c2nc(-c3ccccc3)n(CCN3CCCCC3)c2n1
c1csc(CNc2ncncc2-c2ccoc2)c1
O=C(NCc1ccc2c(c1)OCO2)C1CC(=O)N(C2CCCC2)C1
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1
Cc1ccc(NC(=O)C2(NC(=O)c3cccc(N4C(=O)CSC4c4ccccc4)c3)CCCCC2)cc1
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCNCC3C(=O)N(Cc3cc(CCNC(=O)CC(F)(F)F)ccc3Cl)C3CC3)cc2)c(Cl)c1
O=C(NN=Cc1c[nH]c2ccccc12)c1ccn(Cc2ccc(Cl)cc2Cl)n1
CNCCC(=O)N[C@@H](CC(C)C)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1
O=C(NCCc1c[nH]c2ccccc12)C1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1
CC(=O)Nc1ccc(C2C(C)CCC3C(=O)N4C(CCC(C)[C@@H]4c4ccc(NC(C)=O)cc4)C(=O)N32)cc1
Cc1cc(C(=O)N[C@H](c2ccccc2)[C@@]2(C)C[C@@H]2C(C)C(=O)Nc2ccc3ccccc3c2)n(C)n1
Cc1ccc(OCCNC(=O)c2cc(-n3cnnc3)ccc2Cl)cc1C
COc1cc(NC(=O)c2cnc3ccccc3c2)c(-c2nnn(-c3ccc(CCN4CCc5cnccc5C4)cc3)n2)cc1OCc1ccccc1
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccco1)c1ccc(Cl)cc1
COc1cccc(Cn2c(=O)c(CCc3ccccc3)nc3cnc(N(C)C)nc32)c1
CC(C(=O)c1ccncc1)c1ccccn1
O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(Oc5ccccc5)nn34)cc2s1
C[C@@H](Cc1ccc(Cl)cc1Cl)NO
N#CC(C#N)=Cc1ccc([N+](=O)[O-])c(O)c1
COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\OC[C@@H](O)COCc1ccco1)NS(=O)(=O)c1ccc(C)cc1
CCCC/C=C/[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1OC
CN(Cc1ccco1)c1nc(-c2ccc3c(c2)OCO3)nc2ccccc12
COC(=O)c1ccc(C(/C=C/C(C)C(=O)NCCc2c[nH]c3ccccc23)NC(=O)OCc2ccccc2)cc1
CN1CCc2cc3c(cc2C1C1OC(=O)c2c1ccc1c2OCO1)OCO3
O=C(N/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n(-c4cccc(Oc5ccccc5)c4)c3O)CC[C@H]12)OCc1ccccc1
Cc1ccccc1-c1cncnc1N1CCN(C)CC1
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)NCCN5CCOCC5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1
O=C(c1cccc(Cl)c1)N1CCC(=CC#Cc2cccc(Cl)n2)CC1
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@@H]3[C@H]([C@@H](O)C[C@@]21C)[C@]1(C)C=CC(=O)C=C1C[C@@H]3Cl
COc1ccc2cc(C#N)c(SCC(=O)NNC(=O)Cc3ccccc3)nc2c1
c1cncc(-c2nc(-n3ccnc3)c3ccccc3n2)c1
CC1(CC(=O)NCc2ccccc2Sc2ccccc2CO)CC2(CCCCC2)OO1
N[C@H]1CC[C@H](CCNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1
CC1=CC(=O)N(c2cccc(C(F)(F)F)c2)C1c1ccc(Cl)cc1
C[C@@H]1C=C[C@](Cc2ccccc2)(C(=O)NCCc2c[nH]c3ccccc23)N1C(=O)c1ccccc1
O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4C5CCC4COC5)cc3)c2c1
Cn1c(=O)c2cc(S(=O)(=O)NCCC(=O)N3CC=C(c4ccccc4)CC3)ccc2n(C)c1=O
c1ccc2nc(-c3ccncc3)ccc2c1
COC(=O)CC1C(C)(C)C(OC(C)=O)[C@@]2(O)C=C3C4CC(=O)OC(c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O
CCOC(=O)C1(S(=O)(=O)c2ccccc2)CCN(Cc2ccccc2)CC1
CCNc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(-c3ccc(OC)cc3)c2n1
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(NCC(O)CO)nc5)cn(C)c34)CC2N1C(=O)NCc1ccccc1
COc1cc(NC(=O)C2CCN(S(=O)(=O)c3cccc4nonc34)CC2)cc(OC)c1
CCOC(=O)N/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2c3c(c(O)n(Cc4ccc5c(c4)OCO5)c3O)CC[C@@H]12
C=CC[C@@H]1C=C[C@@H](O/N=C\[C@@H](NS(=O)(=O)c2ccc(C)cc2)[C@H](C)/C=C\CC(=O)OC)[C@@H](CO)O1
COc1ccc(Oc2ncc3nc(C)c(=O)n(Cc4ccc(F)cc4)c3n2)cc1
Cc1ccn2cc(CSc3ccccc3N)nc2c1
CC(=O)Nc1ccc(NC(=O)c2ccccc2CC[N+](=O)[O-])cc1
O=C1OC(C2=CCCCC2)=NC12CC2
COc1cc2nncc(SCc3ccc(Cl)c(Cl)c3)c2cc1OC
Cc1cccc(NC(=O)c2cc(Oc3cncc(F)c3)cn3ccnc23)n1
CCC(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1
COc1ccc(Oc2ncc3nc(-c4cccs4)c(=O)n(-c4ccccc4)c3n2)cc1
CC(=O)OCC1OC(C#CCCCc2ccccc2)C=CC1OC(C)=O
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CCCCC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1
COc1ccc(CNc2ncc(Cc3c[nH]c4ncc(C)cc34)cc2F)cn1
CNC(=O)c1ccc(Nc2nc(OC3CCCC3)c3c(-c4ccc5nc(C)oc5c4)c[nH]c3n2)c(OC)c1
Cc1cc(CC(NC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc2c[nH]nc12
Clc1ccc([C@H](Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1
O=C(Nc1ccc(F)cc1)c1ccc(-n2ccnc2)nc1
COc1cccc([C@@H]2Oc3ccc(OC)cc3/C(=N/OC[C@@H](C)[C@H](OCc3ccccc3)C(C)C)[C@@H]2O)c1
O=C(Nc1cccc2ccccc12)C(Cc1ccc([N+](=O)[O-])cc1)=NC(=O)c1ccccc1
O=S(=O)(N/N=C\c1ccc2c(c1)OCO2)c1ccc(Cl)cc1
CCC1=C2CCc3c(c(O)n(C)c3O)[C@H]2[C@@]2(Cc3ccccc3)/C(=N/CCc3c[nH]c4ccccc34)OC(=O)N2C1=O
Cc1ccc(-n2nccn2)c(C(=O)N2CCOC[C@H]2Cc2cccc(-n3cncn3)c2)c1
Cc1noc(C)c1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
Cn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Oc3ccccc3)nc21
COc1ccc(C(=O)N2CCC3(CCCN(c4ccc(-c5ccccc5)cc4)C3)CC2)cc1
CN1CCN(c2ccncc2S(=O)(=O)N2CCN(C)CC2)CC1
Oc1ccc2ccc(-c3cncc(F)c3)c(Cl)c2c1
Cc1ccc([C@@H](O)c2cnc(C)n2Cc2ccccc2)cc1
COc1cc(Br)cc(C=NNC(=O)C(C)n2cc([N+](=O)[O-])c(OC)n2)c1O
C=C1C([C@@]2(C)C(OC(C)=O)CC(=O)O[C@@](C)(COC(C)=O)C2CC(=O)OC)C(OC=O)C(OC(=O)C(O)C(C)CC)[C@]2(C)C(c3ccoc3)CC(=O)C12O
CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1
O=C(NN=Cc1ccncc1)c1nc(-c2ccccc2)n2c1CCCCC2
O=C(c1ccc([N+](=O)[O-])cc1)C(Br)[C@@H](Br)c1ccnc2ccccc12
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CC(O)C6)nc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1
O=C(N[C@H]1CC[C@H](C(O)CC2c3ccccc3-c3cncn32)CC1)c1ccccc1
O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)C1C[C@@H]1c1cccnc1
C#CCSc1nnc(-c2sc(-c3ccccc3)nc2C)n1C
C=CC[C@@H]1C=C[C@@H](O/N=C\C[C@@H]2C=C[C@H](OC(C)=O)[C@H](COC(C)=O)O2)[C@@H](CO)O1
COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(=C/C(C)C(=O)NCc2ccc(OC)c(OC)c2)c2cccnc2)cc1
CCC12CN3CC(CC)(CN(C1)C3c1cccnc1)C2=O
CCC1=C(OC(=O)N(CC)CC)N2C(=O)O/C(=N\Cc3ccccc3)[C@]2(C)[C@H]2C1=CCc1c2c(O)n(CC(=O)OC)c1O
CC(C)(C)OC(=O)NC(Cc1cc(F)ccc1Cl)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1
COc1ccccc1NC(=O)c1sc2ncn(Cc3ccccc3C)c(=O)c2c1C
CCc1ccc2c(c1)cc(CN(C(=S)Nc1cccc(C)c1)C1CC1)c1nnnn12
Cc1cc(OC[P@]2(=O)OCC[C@@H](c3ccc(Cl)cc3)O2)c2c(c1C)Cc1scnc1-2
COCCn1c(=O)c(-c2ccc(OC)cc2)nc2cnc(Oc3ccccc3)nc21
Cc1cc(C(=O)CSc2nnc(N)s2)c(C)n1CCc1ccc(F)cc1
CN1Cc2c(ccc3c2OCO3)[C@@H]2[C@@H](O)Cc3cc4c(cc3[C@@H]21)OCO4
Cc1ccc(CNC(=O)C(C)[C@H]2C[C@]2(C)[C@H](NC(=O)OCc2ccccc2)c2ccccc2)c(F)c1F
COc1cccc([C@@H]2Oc3ccc(OC)cc3/C(=N/OC[C@@H](O)COCc3ccco3)[C@@H]2O)c1
CC(=O)OC[C@@H]1O[C@H](C/C=N\O[C@@H](C)c2cn([C@H](CO)Cc3ccccc3)nn2)C=C[C@@H]1OC(C)=O
CN(C)c1ccc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)cc1
O=C(Nc1ccccc1)c1ccccc1CC[N+](=O)[O-]
O=C(c1ccco1)N1CCC2(CCCN(Cc3ccncc3)C2)CC1
COc1cccc([C@@H]2CCO[P@](=O)(COc3cc(C)c(C)c4c3-c3ncsc3C4)O2)c1
COC(=O)CC1C2(C)CC34OC5(C)O[C@@]6(C7/C(=C(/OC)C(C)C)C(=O)OC(c8ccoc8)[C@@]7(C)C(OC(=O)C(C)C)C(OC)[C@]6(O5)[C@@]13C)C(OC)[C@]4(OC)C2OC(C)=O
c1ccc(-c2nc3ccccn3c2NCc2ccc3c(c2)OCO3)cc1
Cc1cc(C)n(-c2nnc(C)n2/N=C/c2ccccc2OCc2ccccc2Cl)n1
N#CCCSC(=S)C1CCCC1=N
COc1nc(-c2csc(Nc3cc(C(C)(C)C)nn3CC(F)(F)F)n2)ccc1-n1cnc(C)c1
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc(C(=O)N(C)C)cc4)n3)c2c1
Clc1ccc(CSCCc2ccncc2)cc1Cl
C/C(=N\N1CCN(C2c3ccccc3-c3ccccc32)CC1)c1cccnc1
O=C(NCC(=O)N(c1ccccc1)C(C(=O)NC1CCCC1)c1cccnc1)c1cccs1
CC1CCC2C(=O)N3C(CCC(C)[C@H]3c3cccc(N4CCCC4=O)c3)C(=O)N2C1c1cccc(N2CCCC2=O)c1
N#CCSc1nc(N)c(C#N)c(C2CCCCC2)c1C#N
O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(Oc5cccc(F)c5)nn34)cc2s1
Cc1nn(Cc2c(F)c(F)c(F)c(F)c2F)c(C)c1NC(=O)c1c(-c2ccccc2)nn(-c2ccccc2)c1C
O=C1c2ccccc2NC(c2ccncc2)N1c1ccccn1
COc1ccccc1CCn1c(=O)c(-c2cccs2)nc2cncnc21
COc1cc(NC(=O)c2cc(=O)c3ccccc3o2)c(-c2nnn(-c3ccc(CCN4CCc5cc(-n6ccnc6)ccc5C4)cc3)n2)cc1OC
COc1cccc(CC(=O)Nc2nc(-c3ccnc(OC)c3)cs2)c1
Cc1cc(=O)c(C=NNc2cccc(Cl)c2)c(O)o1
Cc1cnc(CNc2ccnc(-c3c(C)noc3C)n2)cn1
CC1CCC2C(=O)OC(CN=[N+]=[N-])CN2C1c1ccc(Br)cc1
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12
CCCCCC1CC1C(=O)N/N=C/c1ccc(N(C)C)cc1
COc1cccc(C(=O)N(Cc2ccccc2)Cc2cc3cc4c(cc3[nH]c2=O)OCCO4)c1
CCC(C(C)=O)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1
CCCn1c(-c2ccc(F)cc2)nc2c(NCCCCN(CC)CC)nc(C)nc21
CC(C)NCC(O)COc1cccc2[nH]ccc12
C=CCN1CC(=O)N2C(Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(-c5ccc(NC(=O)NCC(C)(C)C)nc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1
O=C(O)C1C(C(=O)NCc2ccncc2)[C@@H]2C=C[C@@H]1O2
COc1ccccc1CCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cncnc21
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC
COCCNC(=O)C1(CC(C)C)C=CCN1C(=O)OC
N#Cc1cccc(NC(=O)N2CCCC3(CCN(C(=O)c4ccncc4)CC3)C2)c1
O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CC1)CCN(c1ccncc1)CC2
COc1cc(C2C3=C(N=C(C)C2C(=O)OCCC#N)c2ccccc2S3(=O)=O)cc(OC)c1OC
Cc1cc(N2CCC(OCCO)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12
CO[C@H]1COC(=O)C/C=C\[C@H](C)[C@@H](NS(=O)(=O)c2ccc(C)cc2)COC(=O)C/C=C\[C@@H]1C
C[C@@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H]5S[C@H]5C[C@]43C)[C@H]1CC[C@H]2O
CC(C)(CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F)c1ccccc1S(N)(=O)=O
CN(CCC#N)C(=O)c1ccc(CNS(=O)(=O)c2ccc(F)cc2)cc1
CCCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3)nc2c1
O=C(CSc1ncnc2c1cnn2CCc1ccccc1)Nc1ccc(F)cc1
COc1ccccc1CNc1nc(-c2ccc3c(c2)OCO3)nc2ccccc12
